flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
44123949,10998793,N603SW,B733,,,,,,
44123935,8159412,VH-ZPI,E190,VOZ837,VA837,MEL,SYD,SYD,
44123910,434318,A7-AHE,A320,QTR1004,QR1004,DOH,DXB,DXB,
44123976,0,,,,,,,,
44124015,,N530US,B752,DAL728,DL728,MSP,MCO,MCO,
44124066,10929948,N536EA,CRJ7,,,,,,
44124093,434300,A7-BAP,B77W,QTR875,QR875,CAN,DOH,DOH,
44124072,7454008,HL7538,A332,KAL723,KE723,ICN,KIX,KIX,
44124076,8154494,VH-VWW,A321,JST705,JQ705,MEL,HBA,HBA,
44124083,853946,XA-LHG,A320,AIJ2800,4O2800,SJD,MEX,MEX,
44124013,5023068,EI-DVA,B733,MSA756,7M756,,BRI,BRI,
44124031,7865816,B-6616,A320,CES505V,,SHA,,,
44124016,0,,,,,,,,
44124091,9003729,A6-ANB,A320,ABY414,G9414,CJB,SHJ,SHJ,
44124058,8154154,VH-VNG,A320,TGW274,TT274,SYD,CFS,CFS,
44124017,7569523,4X-ECC,B772,ELY78,LY78,HKG,TLV,TLV,
44124101,8154422,VH-VUW,B738,VOZ516,VA516,OOL,SYD,SYD,
44124108,4595513,OH-LVL,A319,FIN151,AY151,HEL,SVX,SVX,
44124096,7455301,HL8245,B738,KAL708,KE708,NRT,ICN,ICN,
44124097,8390167,VT-SGI,B738,SEJ161,SG161,DEL,IXU,IXU,
44124057,3754501,F-GSQF,B77W,AFR55,AF55,IAD,CDG,CDG,
44124100,0,,GLEX,GLEX,,,,,
44124047,11084441,N688TA,A320,AVA9315,AV9315,MDE,BOG,BOG,
44124065,10648172,N259RH,,LJY259,,PBI,LBE,LBE,
44124045,11005635,N610AE,E145,EGF2762,MQ2762,ORD,CMI,CMI,
44120455,11028230,N632VA,A320,VRD26,VX26,SFO,JFK,JFK,
44124049,7866187,B-5586,B738,CSN3740,CZ3740,PEK,ZUH,ZUH,
44124081,0,,LJ60,LJ60,,,,,
44124036,4695841,LN-NGN,B738,NAX8368,DY8368,OSL,,,
44124034,11143582,N746JB,A320,JBU328,B6328,MCO,EWR,EWR,
44124019,12608978,C-GMON,DH8C,,,,,,
44124107,7866054,B-5491,B738,CDG4785,SC4785,TAO,XMN,XMN,
44124092,3951078,D-ABOF,B753,CFG342,DE342,DUS,,,
44124085,8154417,VH-VUR,B738,VOZ322,VA322,BNE,MEL,MEL,
44124048,794682,HP-1534CMP,B738,CMP489,CM489,PTY,LIM,LIM,
44124104,10802780,N410YX,E170,4292H8,,,,,
44124073,9015619,B-17008,AT76,UIA6303,,,,,
44124106,,N630AA,B752,AAL2285,AA2285,MCO,JFK,JFK,
44124071,0,,FA50,FA50,,,,,
44124024,9044421,PK-CKA,B734,SJY79,SJ79,PGK,CGK,CGK,
44124011,12611539,C-GQJA,CRJ2,,,,,,
44124090,7865443,B-6089,A332,CHH7245,HU7245,PEK,URC,URC,
44124103,7454240,HL7620,B744,AAR794,OZ794,FRA,ICN,ICN,
44124052,10291527,,,,,,,,
44124080,434577,A7-AFY,A332,QTR8883,QR8883,,,,
44124010,8774268,JA59AN,B738,ANA1633,NH1633,ITM,MYJ,MYJ,
44124029,10806584,N414YX,E170,4309H3B,,,,,
44124027,11209812,,,,,,,,
44124041,10609239,N220PS,CRJ2,,,,,,
44124105,,N601DW,E145,EGF2961,MQ2961,BNA,ORD,ORD,
44124044,10805082,N413AW,CRJ2,,,,,,
44124084,7786217,9V-SWI,B77W,SIA1,SQ1,HKG,SIN,SIN,
44120456,11143509,N746FD,A306,FDX783,,MEM,LBB,LBB,
44124067,434320,A7-AID,A321,QTR523,QR523,GOI,DOH,DOH,
44124026,10633897,N245AY,B762,AWE750,US750,PHL,BRU,BRU,
44124056,9003252,A6-EDS,A388,,,,,,
44124046,7454563,HL7763,A321,AAR8961,,GMP,CJU,CJU,
44124059,7455362,HL8282,A333,AAR721,OZ721,ICN,HKG,HKG,
44124023,7866569,B-5681,B738,CCA1317,CA1317,TSN,CAN,CAN,
44124089,15205416,CC-BAR,A320,ARE3197,,MTR,BOG,BOG,
44124014,4976678,FLLME3,GRND,FLLME3,,IST,,,
44124025,11341272,N940HA,DH8A,,,,,,
44124079,4958346,TC-JDJ,A343,THY73,TK73,CAN,IST,IST,
44124030,10807535,N415YX,E170,EGF4281,,EWR,ORD,ORD,
44124043,10547789,N160GJ,CRJ7,,,,,,
44124102,8190188,A32-670,B350,ASY445,,POM,,,
44124099,7786554,9V-TAZ,A320,TGW2426,TR2426,SIN,PEN,PEN,
44124074,10880153,,,,,,,,
44124012,11212944,N814DN,B739,DAL2021,DL2021,DTW,PHX,PHX,
44124053,10961557,N567TA,A321,TPU925,T0925,LIM,,,
44124064,0,,FA7X,FA7X,,,,,
44124018,15204980,CC-BFQ,A320,LXP333,,,,,
44124125,9011238,P2-AND,F100,ANG84,PX84,POM,HIR,HIR,
44124110,11392615,N991AN,B738,AAL1288,AA1288,SNA,DFW,DFW,
44124194,11366544,N965UW,E190,,,,,,
44124175,4342385,VP-BRD,A321,NWS1921,N41921,SVO,,,
44124199,7455360,HL8280,A321,AAR731,OZ731,ICN,SGN,SGN,
44124173,0,,F2TH,F2TH,,,,,
44124115,,N356NW,A320,DAL1114,DL1114,SLC,BWI,BWI,
44124198,,N12996,,ASQ4225,EV4225,ATL,EWR,EWR,
44124166,10896863,N503JB,A320,JBU711,B6711,JFK,LAS,LAS,
44124121,7865532,B-6362,A321,CCA4185,CA4185,CTU,SHE,SHE,
44091434,4195621,G-BNWV,B763,BAW69V,BA69,LHR,PHL,PHL,
44124111,10793068,N401AV,A320,,,,,,
44124156,9044753,PK-LKH,B738,LNI794,JT794,DJJ,MKQ,MKQ,
44124162,0,,F900,F900,,,,,
44124190,11321843,N921AT,B712,,,,,,
44124163,7866925,B-KQB,B77W,,,,,,
44124119,853417,XA-MLR,A320,AIJ2311,4O2311,CUN,MEX,MEX,
44124142,7701282,RP-C3276,A320,CEB383C,,MNL,,,
44091368,7864865,B-KPJ,B77W,CPA831,CX831,JFK,HKG,HKG,
44124159,,N429UA,,UAL708,UA708,EWR,ORD,ORD,
44124135,14978671,PT-MSW,B763,TAM8079,JJ8079,JFK,GIG,GIG,
44124143,7668218,9M-XXG,A333,XAX302,D7302,KUL,HGH,HGH,
44124171,8157859,VH-YID,B738,VOZ481,VA481,SYD,MCY,MCY,
44124192,7866808,B-5920,A332,CES590,MU590,SFO,PVG,PVG,
44124176,7864565,B-6129,A333,CES5102,MU5102,PEK,SHA,SHA,
44124141,7785867,9V-SLK,A320,SLK252,MI252,SIN,PKU,PKU,
44124172,9044891,PK-WGG,AT76,WON1843,IW1843,SUB,JOG,JOG,
44124208,7864478,B-6253,A320,CSN608,CZ608,HKT,CSX,CSX,
44124188,10805512,N413UA,A320,UAL222,UA222,FLL,IAD,IAD,
44124137,4342143,VP-CXL,A320,KNE457,XY457,HTY,MED,MED,
44124148,9015734,B-18308,A333,CAL721,CI721,TPE,KUL,KUL,
44124117,7866146,B-6759,A320,CES2901,MU2901,WUX,HKG,HKG,
44124168,,N530EA,CRJ7,EGF2840,MQ2840,STL,LGA,LGA,
44124120,7866556,B-5900,A332,YZR7416,,HKG,PVG,PVG,
44091417,3761573,F-GZNF,B77W,AFR463,AF463,MRU,CDG,CDG,
44091389,8389730,VT-ALM,B77W,AIC191,AI191,BOM,EWR,EWR,
44124126,11110617,N713SY,B737,,,,,,
44124189,8811726,JA702J,B772,JAL81,JL81,HND,SHA,SHA,
44124200,3958130,D-AIKR,A333,DLH765,LH765,BOM,MUC,MUC,
44124128,9015499,B-16310,A332,BR237,BR237,TPE,CGK,CGK,
44124183,7668489,9M-AIR,,9MAIR,,,,,
44124133,10684850,N295SW,E120,,,,,,
44124181,7867120,B-5769,B738,CSN368,CZ368,SGN,CAN,CAN,
44124186,11249708,N850JM,TBM7,N850JM,,,,,
44124187,0,,,,,,,,
44124151,10594894,N206WN,B737,,,,,,
44124149,8140148,VH-KUE,BL8,SPTR648,,PER,,,
44124174,8144834,VH-OGK,B763,QFA426,QF426,MEL,SYD,SYD,
44124116,,N920SW,CRJ2,SKW5338,OO5338,LAX,MRY,MRY,
44124204,11138095,N740SW,B737,,,,,,
44124206,10921163,N527VA,A319,VRD30,VX30,PSP,SFO,SFO,
44124109,7866600,B-6923,A321,CES7196,MU7196,FOC,PVG,PVG,
44124118,7865317,B-6325,A320,CSC8896,3U8896,PEK,CTU,CTU,
44124138,7701219,RP-C3341,A333,CEB813,5J813,MNL,SIN,SIN,
44124169,,N8940E,CRJ2,FLG4114,9E4114,DSM,DTW,DTW,
44124161,7864566,B-5833,B738,FM9339,FM9339,SHA,NNG,NNG,
44124127,11113518,N716UW,A319,AWE2193,US2193,LGA,DCA,DCA,
44124164,11084016,N688AA,B752,AAL162,AA162,HNL,LAX,LAX,
44124195,10768793,N378AX,B763,OAE558,OY558,ANC,,,
44124150,9015741,B-18316,A333,CAL678,CI678,HKG,TPE,TPE,
44124201,8790840,JA62AN,B738,ANA822,NH822,HAC,HND,HND,
44124132,8945739,VN-A350,A321,VNA350,,SGN,,,
44124193,10564411,N177AN,B752,AAL290,AA290,JFK,DUB,DUB,
44124203,7865066,B-5308,B738,CXA8518,MF8518,SHA,XMN,XMN,
44124147,5021699,EI-BUE,B733,MSA702F,,,,,
44124134,11287681,N888KU,,,,,,,
44124309,7866082,B-6529,A333,CHH7710,HU7710,SZX,PEK,PEK,
44058709,7864876,B-KPM,B77W,CPA846,CX846,HKG,JFK,JFK,
44124300,,N556AA,MD82,AAL193,AA193,MCI,ORD,ORD,
44091507,0,,E55P,E55P,,,,,
44124251,8917071,HS-DBO,B738,DD8302,DD8302,DMK,CNX,CNX,
44124310,10600903,N212JQ,E170,TCF5927,S55927,LGA,DCA,DCA,
44124303,10914516,N520VL,A320,VOI771,Y4771,LAP,MEX,MEX,
44124234,794705,HP-1713CMP,B738,CMP355,CM355,PTY,CUN,CUN,
44124254,7864708,B-HSJ,A320,HDA626,KA626,HKG,HGH,HGH,
44124302,4195775,G-VIIG,B772,BAW9E,BA184,EWR,LHR,LHR,
44124232,12585862,C-FEJL,E170,,,,,,
44124291,,N6710E,,DAL2173,DL2173,MIA,ATL,ATL,
44124304,8157176,VH-XZE,B738,QFA614,QF614,MEL,BNE,BNE,
44124215,9015466,B-18612,B738,CAL170,CI170,TPE,TOY,TOY,
44124273,7453845,HL7495,B744,KAL831,KE831,ICN,SHE,SHE,
44124260,11348715,N948AL,E135,N948AL,,IND,EAU,EAU,
44124243,11355024,N954AN,B738,,,,,,
44124297,853080,XA-JCV,A320,AIJ308,4O308,TLC,CUN,CUN,
44124294,7864738,B-HTG,A321,HDA297,KA297,HKG,HAN,HAN,
44124290,,N318NB,A319,DAL875,DL875,SLC,LAX,LAX,
44124268,,N193JB,E190,JBU715,B6715,BOS,DFW,DFW,
44091527,3958028,D-AIHL,A346,DLH783,LH783,BKK,FRA,FRA,
44124286,3961001,D-ALEI,B752,BCS1657,QY1657,BRU,LEJ,LEJ,
44124308,7864354,B-2089,B77W,CCA1369,CA1369,PEK,SYX,SYX,
44124264,7865438,B-6100,A333,CES5101,MU5101,SHA,PEK,PEK,
44124285,11124555,N727TW,B752,DAL2040,DL2040,SFO,JFK,JFK,
44091442,3761382,F-GZHG,B738,TVF334L,TO3342,ORY,VCE,VCE,
44124281,0,,ASTR,ASTR,,,,,
44124277,7866841,B-9910,A320,CSZ9931,ZH9931,SZX,HRB,HRB,
44124212,14978096,PR-GUY,B738,GLO1450,G31450,CWB,MGF,MGF,
44124240,7406161,HZ-A10,AT42,HZA10,,RUH,,,
44124213,10595674,N207PS,CRJ2,,,,,,
44124280,10765664,N37422,B739,UAL1015,UA1015,IAH,SMF,SMF,
44124216,4967493,TC-SBE,B738,THY5725,TK5725,ADA,,,
44124252,10536597,N14905,E145,,,,,,
44124274,8154525,VH-VXR,B738,QFA520,QF520,SYD,BNE,BNE,
44124276,11193001,N795AS,B734,,,,,,
44124296,14975384,PR-MBU,A319,TAM3812,JJ3812,CGH,CGB,CGB,
44124287,10957602,N563M,,,,,,,
44058729,368709,8Q-TMF,DHC6,8QTMF,,,,,
44124242,11296910,N897NN,B738,AAL1536,AA1536,DFW,SFO,SFO,
44124229,0,,CL30,CL30,,,,,
44124272,8390423,VT-IFB,A320,IGO218,6E218,JAI,BOM,BOM,
44124259,4195770,G-VIIB,B772,BAW17V,BA218,DEN,LHR,LHR,
44124241,4343144,VQ-BPJ,A333,AFL103,SU103,JFK,SVO,SVO,
44124307,4196210,G-VIIU,B772,BAW2232,BA2232,BDA,LGW,LGW,
44124292,,N215JQ,E170,TCF5894,S55894,LGA,BOS,BOS,
44124223,11280142,N880NN,B738,AAL1572,AA1572,DFW,BDL,BDL,
44124263,7865843,B-6631,A321,CCA4515,CA4515,CTU,SHA,SHA,
44124217,1098581,-,,,,,,,
44124305,10779058,N388HA,A332,HAL12,HA12,HNL,SFO,SFO,
44124224,4196868,G-CELX,B733,EXS14,LS14,NCL,EMA,EMA,
44124250,7864921,B-5162,B738,CXA8363,MF8363,FOC,SZX,SZX,
44091476,7866935,B-KQE,B77W,CPA238,CX238,LHR,HKG,HKG,
44124255,7701032,RP-C3267,A320,CEB110,5J110,MNL,HKG,HKG,
44124261,3761768,F-GZTI,B734,FPO701,5O701,CDG,MRS,MRS,
44124282,11153958,N756US,A319,AWE2013,US2013,CLT,PWM,PWM,
44124262,7865524,B-6367,A321,CES2102,MU2102,PEK,XIY,XIY,
44124337,9044718,PK-LJS,B738,LNI571,JT571,SUB,CGK,CGK,
44124382,10913440,,,,,,,,
44124376,15204916,CC-CZT,B763,,,,,,
44091612,4221072,G-ZBJC,B788,BAW187,BA187,LHR,EWR,EWR,
44124374,13115563,ZK-MVD,AT76,NZM358,NM358,DUD,,,
44124352,10751053,N360AA,B763,AAL904,AA904,GIG,MIA,MIA,
44124318,11186697,N789AV,A320,AVA8416,AV8416,CLO,BOG,BOG,
44124407,11304586,N904FE,C208,N904FE,,HNL,,,
44124355,7785874,9V-SLR,A320,SLK152,MI152,SIN,JOG,JOG,
44124357,10732245,N341UP,B763,UPS141,5X141,SIN,,,
44124402,10586535,N199AN,B752,AAL94,AA94,JFK,MAD,MAD,
44124401,7865391,B-6341,A320,HO1159,HO1159,SHA,ZUH,ZUH,
44124378,10949497,N555RD,BE55,N555RD,,,,,
44124345,,N752SK,CRJ7,SKW4967,OO4967,DFW,ORD,ORD,
44124312,0,,C560,C560,,,,,
44124311,0,,CL60,CL60,,,,,
44124396,4343114,VQ-BPL,A320,SBI3274,S73274,VVO,IKT,IKT,
44124410,0,,C750,C750,,,,,
44124359,,N17560,E145,ASQ4201,EV4201,GSP,IAH,IAH,
44124372,7866945,B-HSR,A320,HDA495,KA495,RMQ,HKG,HKG,
44124383,11211139,N812HK,E145,LOF9501,,DSM,ABE,ABE,
44124313,4565638,OY-JTF,B733,MSA779,,,,,
44124371,4958281,TC-JBI,A320,THY814,TK814,IST,AMM,AMM,
44124338,14974983,PR-GTP,B738,GOL7468,G37468,GRU,ROS,ROS,
44124377,7700644,RP-C3246,A320,CEB206,5J206,CGY,CEB,CEB,
44124351,,N21197,E45X,ASQ4125,EV4125,CLE,MSN,MSN,
44124391,7864914,B-6222,A319,CBJ5369,JD5369,SYX,FOC,FOC,
44124366,9003622,A6-FDC,B738,FDB583,FZ583,DXB,DAC,DAC,
44124379,7364623,9K-AME,A306,KAC352,KU352,COK,KWI,KWI,
44124413,,N8933B,CRJ2,FLG3753,9E3753,HSV,DTW,DTW,
44124398,7785678,9V-SFN,B744,SQC7952,SQ7952,ANC,DFW,DFW,
44124405,7866856,B-5749,B738,CSN3813,CZ3813,CAN,HFE,HFE,
44124390,10722622,N332AA,B762,,,,,,
44124320,7864770,B-HSM,A320,BHSM,,HKG,,,
44124330,7866377,B-6836,A321,CSC8811,3U8811,CTU,TNA,TNA,
44124399,8154523,VH-VXP,B738,QFA702,QF702,MEL,CNS,CNS,
44124354,9003846,A6-EIR,A320,ETD273,EY273,TRV,AUH,AUH,
44124404,14974799,PR-GTC,B738,GOL1120,G31120,CGH,CWB,CWB,
44124373,0,,GLF5,GLF5,,,,,
44124336,8389034,VT-SCA,A319,AIC54,AI54,BOM,COK,COK,
44124329,7348287,S2-AFP,B77W,BBC35,BG35,DAC,JED,JED,
44124356,10609038,N220FR,A320,FFT720,F9720,DEN,DCA,DCA,
44124347,11191483,N793SA,B737,,,,,,
44124341,8159266,VH-ZLG,SF34,RXA5267,ZL5267,TSV,ISA,ISA,
44124375,11129886,N732SW,B737,,,,,,
44124362,11200315,N801SY,B738,SCX504,SY504,DFW,MSP,MSP,
44124400,4595374,OH-LQC,A343,FIN95,AY95,HEL,BKK,BKK,
44124314,5024489,EI-FBF,A321,KGL9815,7K9815,DME,,,
44124409,9044739,PK-AXW,A320,AWQ8262,QZ8262,CGK,SIN,SIN,
44124353,4736163,P4-XAS,A320,KZR918,KC918,IST,TSE,TSE,
44124408,4342341,VP-BIT,A319,SDM742,FV742,UFA,LED,LED,
44124348,852056,XA-VOJ,A319,VOI941,Y4941,MDW,GDL,GDL,
44124317,0,,LJ45,LJ45,,,,,
44091563,0,,E55P,E55P,,,,,
44124395,7867087,B-9925,A320,CCA422,CA422,NRT,PEK,PEK,
44124319,7668011,9M-AFO,A320,AXM5108,AK5108,KUL,BKI,BKI,
44124406,7864860,B-LIF,B744,CPA67,CX67,MAA,AMS,AMS,
44124397,9044425,PK-AXH,A320,AWQ7629,QZ7629,DPS,SUB,SUB,
44124361,7865742,B-5466,B738,CHH7883,HU7883,SYX,HFE,HFE,
44124441,,N16559,E145,ASQ6182,EV6182,BDL,IAD,IAD,
44124507,8929797,HS-PPE,A320,BKP270,PG270,HKT,BKK,BKK,
44124429,10607665,N219NV,A320,AAY605,G4605,BMI,SFB,SFB,
44124430,10924617,N530VA,A319,VRD475,VX475,LAS,LAX,LAX,
44124476,7866534,B-6916,A320,CCA4205,CA4205,CTU,XNN,XNN,
44124483,8697326,JA20MC,A320,SFJ75,7G75,HND,KKJ,KKJ,
44124506,11216022,N817NN,B738,AAL13,AA13,ORD,,,
44124433,10512783,N12567,E145,BTA4141,XE4141,,,,
44124447,10618090,N22909,E145,BTA4294,,,,,
44124494,8811888,JA707A,B772,ANA18,NH18,ITM,HND,HND,
44124498,10644959,N256AY,B762,AWE710,US710,PHL,ZRH,ZRH,
44124489,0,,CL60,CL60,,,,,
44124418,8653190,JA02MC,A320,SFJ76,7G76,KKJ,HND,HND,
44124432,,N187PQ,CRJ9,SKW4559,OO4559,LAX,SJC,SJC,
44124482,,N33284,B738,UAL1103,UA1103,CLE,LAX,LAX,
44124426,7668491,9M-FIA,AT76,FY2204,FY2204,SZB,PEN,PEN,
44124465,10973565,N579SW,E120,,,,,,
44124479,5022901,EI-DRC,B738,AMX176,AM176,MEX,TIJ,TIJ,
44124485,9044911,PK-GLU,A320,CTV9632,QG9632,BPN,CGK,CGK,
44124444,9044932,PK-GMY,B738,GIA403,GA403,DPS,CGK,CGK,
44124478,7866170,B-5581,B738,CHH7388,HU7388,CAN,TYN,TYN,
44091719,45553,ZS-SXC,A343,SAA224,SA224,JNB,GRU,GRU,
44124491,7455267,HL8223,B739,KAL775,KE775,ICN,KMQ,KMQ,
44124493,7667858,9M-AHA,A320,AXM5302,AK5302,JHB,BKI,BKI,
44124420,11118681,N721MC,,,,,,,
44124415,7454004,HL7534,B773,KAL2707,KE2707,GMP,HND,HND,
44124509,10674245,N28478,B739,UAL6262,UA6262,ORD,,,
44124437,8720740,JA313J,B738,JAL373,JL373,HND,KKJ,KKJ,
44091694,10487705,N1004A,,N1004A,,,,,
44124488,7454597,HL7785,B738,KAL1931,KE1931,RSU,CJU,CJU,
44124466,11347223,N946SW,CRJ2,,,,,,
44124499,7864989,B-6286,A320,ZH9823,ZH9823,SZX,CTU,CTU,
44124439,11063309,N667US,B744,DAL630,DL630,MNL,NGO,NGO,
44124495,4951561,TC-CPI,B738,PGT659,PC659,ALA,SAW,SAW,
44124446,7668409,9M-AQR,A320,AXM5878,AK5878,KUL,SBW,SBW,
44124461,8815416,JA743A,B772,ANA995,NH995,HND,OKA,OKA,
44124427,9003273,A6-ECB,B77W,UAE332,EK332,DXB,MNL,MNL,
44124468,9015451,B-22311,A320,TNA351,GE351,TPE,MFM,MFM,
44124451,10547643,N160AN,,,,,,,
44124460,8814659,JA737Z,B738,SKY790,BC790,CTS,IBR,IBR,
44124496,10809316,N417UA,A320,U9L779,,,,,
44091734,10490840,N104CX,BE20,N104CX,,PDX,,,
44124416,4882854,SE-KTD,F50,APF41,,,,,
44124505,11084642,N68802,B739,UAL1453,UA1453,ORD,SAN,SAN,
44124473,,N540EG,CRJ7,EGF3072,MQ3072,TPA,JFK,JFK,
44124438,10824353,N432AW,CRJ2,,,,,,
44124464,3747636,F-GLZU,A343,AFR347,AF347,YUL,CDG,CDG,
44124492,7455300,HL8244,B738,KAL731,KE731,PUS,KIX,KIX,
44124428,8122386,B-2067,B772,CCA101,CA101,PEK,HKG,HKG,
44124431,4882853,SE-KTC,F50,APF71,,,,,
44124448,8153876,VH-VFQ,A320,JST407,JQ407,OOL,SYD,SYD,
44124514,8157755,VH-YFH,B738,VOZ1320,VA1320,MEL,HBA,HBA,
44124458,0,,,,,,,,
44124486,11179520,N781UA,B772,UAL907,UA907,ORD,FRA,FRA,
44124434,3783972,F-HPJE,A388,AFR65,AF65,LAX,CDG,CDG,
44124452,11325191,N924WN,B737,,,,,,
44124467,8157177,VH-XZF,B738,QFA709,QF709,CNS,BNE,BNE,
44124435,10869551,N477AV,A320,AVA9770,AV9770,MDE,CTG,CTG,
44124417,8188881,-,,,,,,,
44124508,1383722,RA-73002,B735,SHU5610,HZ5610,KHV,,,
44124445,0,,GL5T,GL5T,,,,,
44124484,7786058,9V-SRJ,B772,SIA915,SQ915,MNL,SIN,SIN,
44124497,1399737,RA-89017,SU95,AFL1429,SU1429,MQF,SVO,SVO,
44092072,10748062,N357UP,B763,UPS104,5X104,ANC,KIX,KIX,
44124523,8390184,VT-IEF,A320,IGO41,6E41,DEL,BKK,BKK,
44060219,9006740,-,,AIR13,,DXB,,,
44124522,8770604,JA55AN,B738,ANA214,NH214,FUK,NGO,NGO,
44092742,11369897,N969AV,A332,AVA11,AV11,MAD,BOG,BOG,
44092197,9003215,A6-EBH,B77W,UAE359,EK359,CGK,DXB,DXB,
44091833,0,,CL30,CL30,,,,,
44092166,8912964,HS-TKD,B773,THA473,TG473,BKK,BNE,BNE,
44092914,434396,A7-BAS,B77W,QTR955,QR955,CGK,DOH,DOH,
44093028,0,,CL60,CL60,,,,,
44091919,7866969,B-LBC,A333,CPA101,CX101,HKG,SYD,SYD,
44092909,7454473,HL7709,A333,KAL630,KE630,DPS,ICN,ICN,
44091747,3424792,EC-LPN,CRJX,ANE8720,YW8720,MAD,OPO,OPO,
44092727,12600707,C-GAIK,BE10,CGAIK,,,,,
44119849,10589841,N201JQ,E170,TCF6011,S56011,DTW,ORD,ORD,
44124524,11145753,N748UW,A319,AWE2192,US2192,DCA,LGA,LGA,
44092232,11233263,N834HK,E145,GCC5037,,ORD,,,
44124520,11306678,N906NV,B752,AAY569,G4569,PBG,LAS,LAS,
44097951,11102073,N705DN,B77L,DAL9867,DL9867,LAX,SYD,SYD,
44124521,10894791,N501BG,CRJ7,,,,,,
44060123,4976652,BIRDINSP,GRND,BIRDINSP,,IST,,,
44085573,9003747,A6-AFE,A333,ETD867,EY867,PVG,AUH,AUH,
44092487,7405621,HZ-AKC,B772,SVA60,SV60,YYZ,JED,JED,
44092900,4566089,OY-KBI,A343,SAS972,SK972,BKK,CPH,CPH,
44114368,8389845,VT-PPL,A321,AIC984,,,,,
44059707,11291971,N892FD,B77F,FDX23,,ICN,HKG,HKG,
44119852,8721690,JA324J,B738,JAL1880,JL1880,KMI,HND,HND,
44124516,4735849,PH-BQB,B772,KLM706,KL706,GIG,AMS,AMS,
44092709,311337,5Y-KQZ,B763,KQA861,KQ861,BKK,NBO,NBO,
44092503,434241,A7-AEG,A333,QTR895,QR895,PEK,DOH,DOH,
44092834,8994861,A9C-KE,A332,GFA154,GF154,BAH,MNL,MNL,
44098104,0,,C560,C560,,,,,
44091866,11068665,N672US,B744,DAL473,DL473,JFK,NRT,NRT,
44092520,4901075,SE-RFS,B763,BLX809,6B809,HEL,,,
44060184,11279958,N880FD,B77F,FDX19,,KIX,PVG,PVG,
44091820,8933446,HS-TBF,A333,THA483,TG483,BKK,PER,PER,
44121578,8834783,JA804P,A320,APJ63,MM63,KIX,HKG,HKG,
44092967,8815022,JA73NG,B738,SKY3,BC3,HND,FUK,FUK,
44119811,5275676,UR-82008,A124,ADB166F,,,,,
44092038,11259683,N860DA,B772,DAL275,DL275,DTW,NRT,NRT,
44092420,7785837,9V-SKM,A388,SIA346,SQ346,SIN,ZRH,ZRH,
44119873,4958411,TC-JFK,B738,THY7AH,TK2476,IST,ADA,ADA,
44092791,5024519,EI-LNB,B788,NAX7001,DY7001,OSL,JFK,JFK,
44092299,4958671,TC-JNO,A333,THY41,TK41,JNB,IST,IST,
44092444,0,,GLF4,GLF4,,,,,
44092617,4496810,OO-GMJ,B350,OOGMJ,,,,,
44093041,4959014,TC-JYF,B739,THY603,TK603,IST,DAR,DAR,
44092482,10686741,N297SK,E135,CHQ5354,RP5354,RST,ORD,ORD,
44092917,0,,GLEX,GLEX,,,,,
44092496,0,,,,,,,,
44059338,7866579,B-5653,B738,CXA856,MF856,SIN,XMN,XMN,
44119807,12585854,C-FEJD,E170,SKV7414,,ORD,YUL,YUL,
44092483,0,,C25A,C25A,,,,,
44119819,11178144,N780BA,BLCF,GTI4131,,,,,
44092418,8933825,HS-TNA,A346,THA970,TG970,BKK,ZRH,ZRH,
44092718,7864971,B-6071,A332,CCA837,CA837,PEK,HNL,HNL,
44124517,11172412,N7740A,B737,SWA1069,WN1069,SJC,LAX,LAX,
44092020,0,,GL5T,GL5T,,,,,
44059428,7864383,B-6260,A320,CES2975,MU2975,WUX,CKG,CKG,
44092305,10997442,N602AW,A320,AWE646,US646,SJC,PHX,PHX,
44120029,8144148,VH-NXI,B712,QJE1926,QF1926,PER,BME,BME,
44120133,,N182AN,B752,AAL1533,AA1533,BOS,MIA,MIA,
44061261,4761067,SP-KPL,SF34,SRN701,,,,,
44061081,0,,C550,C550,,,,,
44109173,11365134,N964AM,B788,AMX8591,AM8591,,,,
44094011,7455270,HL8226,B772,KAL595,KE595,ICN,,,
44120186,8914006,HS-ABV,A320,AIQ3001,FD3001,DMK,HKT,HKT,
44093844,7455241,HL8209,B77W,KAL38,KE38,ORD,ICN,ICN,
44093918,0,,CL30,CL30,,,,,
44060508,368680,8Q-TMU,DHC6,8QTMU,,,,,
44093712,7348286,S2-AFO,B77W,BBC50,,,,,
44109159,15204906,CC-CWF,B763,ARE3506,4C3506,GRU,BOG,BOG,
44093608,4343116,VQ-BMX,A333,AFL1702,SU1702,SVO,VVO,VVO,
44094092,11120751,N723TW,B752,DAL432,DL432,JFK,SFO,SFO,
44093192,65835,SU-GDM,B77W,MSR996,MS996,YYZ,CAI,CAI,
44114629,1383737,RA-73017,B752,MOV7715,NN7715,DME,TFS,TFS,
44093692,65834,SU-GDL,B77W,MSR961,MS961,BKK,CAI,CAI,
44093201,10485760,SP-TUK,TAMP,N306DM,,,,,
44093826,262162,ET-ALL,B763,ETH705,,,,,
44093173,9003857,A6-EYY,A332,SEY86,HM86,AUH,HKG,HKG,
44093641,14978082,PR-PDB,AT76,PTB2231,,SSA,RAO,RAO,
44094410,4958664,TC-JNH,A333,THY64,TK64,IST,BKK,BKK,
